time,lon,lat,v,u
1064304,7.5,43.75,0.16688547158702227,-0.2822781356842494
1064304,7.75,43.75,-0.03621371952629859,-0.40337872586318646
1064304,8.0,43.75,-0.2500867954955177,-0.5722123953827265
1064304,6.0,43.5,0.5663215218296422,-0.221639446003409
1064304,6.25,43.5,0.3671192677918593,-0.39948936384284073
1064304,6.5,43.5,0.2519303924708167,-0.5722123953827265
1064304,6.75,43.5,0.23725957053938052,-0.6112828047689236
1064304,7.0,43.5,0.27920895199958107,-0.5635497254283206
1064304,7.25,43.5,0.30167364808209296,-0.5136951758948021
1064304,7.5,43.5,0.23622802837232637,-0.5624889903318628
1064304,7.75,43.5,0.05662507550857154,-0.5732731304791843
1064304,8.0,43.5,-0.02349136613263103,-0.43166499510206213
1064304,6.0,43.25,0.39840938019250083,-0.05669513850421448
1064304,6.25,43.25,0.339840708263095,-0.3651922623907038
1064304,6.5,43.25,0.22362029077499845,-0.5391528182097902
1064304,6.75,43.25,0.27920895199958107,-0.7207153088868248
1064304,7.0,43.25,0.16298853451148454,-0.5478154881641961
1064304,7.25,43.25,0.1854532305939962,-0.4970769927169627
1064304,7.5,43.25,0.038974242872312326,-0.29695163785191614
1064304,7.75,43.25,0.10934834182467057,-0.16595085343937233
1064304,8.0,43.25,0.028314973812753275,-0.02434271806225019
1064304,6.0,43.0,-0.0567299470710414,0.361234489500176
1064304,6.25,43.0,-0.05374993636621839,0.1034758610609201
1064304,6.5,43.0,0.07026435527295383,0.04584258748671055
1064304,6.75,43.0,0.1424723069667415,-0.1113229959717934
1064304,7.0,43.0,0.010664141176493835,0.05963214374066239
1064304,7.25,43.0,-0.017645960519324433,0.16216986973158742
1064304,7.5,43.0,-0.12412403531857663,0.3486824575254248
1064304,7.75,43.0,-0.016614418352270288,0.4726116746282496
1064304,8.0,43.0,0.09765753059805737,0.5790387626395199
1064304,6.0,42.75,-0.5283739490074493,0.8594264064698767
1064304,6.25,42.75,-0.4199474056704282,0.823184624007567
1064304,6.5,42.75,-0.3106039359626923,0.7724461285603335
1064304,6.75,42.75,-0.20412586116344,0.7441598593214576
1064304,7.0,42.75,-0.2500867954955177,0.836974180261519
1064304,7.25,42.75,-0.2158166723900533,0.8760445896477163
1064304,7.5,42.75,-0.16217647970323945,0.9414565872626166
1064304,7.75,42.75,-0.04400759367737406,0.9921950827098501
1064304,8.0,42.75,0.03026344235052214,1.0360388000301077
1064304,6.0,42.5,-0.7919902805879446,1.2236121229204031
1064304,6.25,42.5,-0.7041945805920058,1.243235722204873
1064304,6.5,42.5,-0.5966849636256993,1.2236121229204031
1064304,6.75,42.5,-0.5244770119319115,1.2158333988797123
